"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","Ward","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"7576954","HS379166","06/25/2010 11:30:00 PM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","DRUG STORE","false","false","0924","11","14","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7545930","HS349633","06/08/2010 06:45:00 PM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESTAURANT","false","false","0924","11","14","1172053","1884337","2010","2018 Feb 10 03:50:01 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"7528808","HS331548","05/28/2010 08:30:00 AM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","DEPARTMENT STORE","false","false","0924","11","08A","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7518894","HS322369","05/23/2010 03:30:00 PM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","14","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7518997","HS322438","05/22/2010 10:30:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","STREET","false","false","0924","11","08B","1171678","1884328","2010","2018 Feb 10 03:50:01 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"7497843","HS299840","05/10/2010 04:45:00 AM","007XX W 31ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0924","11","08B","1171922","1884333","2010","2018 Feb 10 03:50:01 PM","41,838063763","-87,644632641","POINT (-87.644632641 41.838063763)"
"7495691","HS299512","05/09/2010 09:00:00 PM","007XX W 31ST ST","0850","THEFT","ATTEMPT THEFT","DRUG STORE","false","false","0924","11","06","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7470225","HS270209","04/22/2010 12:45:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0924","11","06","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7463676","HS266150","04/19/2010 09:35:00 PM","007XX W 31ST ST","2028","NARCOTICS","POSS: SYNTHETIC DRUGS","STREET","true","false","0924","11","18","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7455072","HS254832","04/13/2010 03:50:00 AM","007XX W 31ST ST","0810","THEFT","OVER $500","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","06","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7407550","HS209572","03/15/2010 10:30:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","DRUG STORE","false","false","0924","11","08A","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7406972","HS208893","03/15/2010 02:35:00 AM","007XX W 31ST ST","0810","THEFT","OVER $500","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","06","1171922","1884333","2010","2018 Feb 10 03:50:01 PM","41,838063763","-87,644632641","POINT (-87.644632641 41.838063763)"
"7404320","HS206785","03/14/2010 01:40:00 AM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","OTHER","true","false","0924","11","14","1171678","1884328","2010","2018 Feb 10 03:50:01 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"7390225","HS192307","03/05/2010 12:00:00 AM","007XX W 31ST ST","0810","THEFT","OVER $500","STREET","false","false","0924","11","06","1171993","1884335","2010","2018 Feb 10 03:50:01 PM","41,838067689","-87,644372052","POINT (-87.644372052 41.838067689)"
"7383996","HS185946","03/01/2010 09:30:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","GROCERY FOOD STORE","true","false","0924","11","26","1171663","1884327","2010","2018 Feb 10 03:50:01 PM","41,838052993","-87,645583205","POINT (-87.645583205 41.838052993)"
"7378171","HS180060","02/25/2010 02:00:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","0924","11","06","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7402563","HS172186","02/19/2010 02:46:00 PM","007XX W 31ST ST","2210","LIQUOR LAW VIOLATION","SELL/GIVE/DEL LIQUOR TO MINOR","DRUG STORE","true","false","0924","11","22","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7368894","HS171418","02/19/2010 02:05:00 AM","007XX W 31ST ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","RESTAURANT","true","false","0924","11","24","1171668","1884327","2010","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"7363533","HS166179","02/15/2010 02:55:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7362725","HS165128","02/14/2010 04:20:00 PM","007XX W 31ST ST","3730","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING JUSTICE","STREET","true","false","0924","11","24","1171673","1884328","2010","2018 Feb 10 03:50:01 PM","41,838055518","-87,645546481","POINT (-87.645546481 41.838055518)"
"7352114","HS153585","02/06/2010 07:00:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","GROCERY FOOD STORE","true","false","0924","11","26","1171658","1884327","2010","2018 Feb 10 03:50:01 PM","41,838053103","-87,645601552","POINT (-87.645601552 41.838053103)"
"7348364","HS150062","02/03/2010 07:35:00 PM","007XX W 31ST ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false","0924","11","18","1171687","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805521","-87,645495109","POINT (-87.645495109 41.83805521)"
"7347223","HS149041","02/03/2010 08:30:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","GROCERY FOOD STORE","true","false","0924","11","26","1171658","1884327","2010","2018 Feb 10 03:50:01 PM","41,838053103","-87,645601552","POINT (-87.645601552 41.838053103)"
"7307263","HS111138","01/08/2010 04:40:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7306050","HS110004","01/07/2010 09:35:00 PM","007XX W 31ST ST","0554","ASSAULT","AGG PO HANDS NO/MIN INJURY","RESTAURANT","true","false","0924","11","08A","1172053","1884337","2010","2018 Feb 10 03:50:01 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"7301640","HS105457","01/05/2010 04:10:00 AM","007XX W 31ST ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","RESTAURANT","true","false","0924","11","18","1171668","1884327","2010","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"7279075","HR694327","12/17/2009 07:15:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","GROCERY FOOD STORE","true","false","0924","11","26","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7274100","HR689284","12/14/2009 03:35:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","OTHER","false","false","0924","11","08A","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7274007","HR689146","12/14/2009 02:45:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","SIDEWALK","false","true","0924","11","08A","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7267590","HR681692","12/09/2009 04:45:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7238745","HR653268","11/20/2009 08:25:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0924","11","06","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7234306","HR649021","11/18/2009 11:30:00 AM","007XX W 31ST ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","STREET","true","false","0924","11","18","1171716","1884329","2009","2018 Feb 28 03:56:25 PM","41,838057317","-87,645388665","POINT (-87.645388665 41.838057317)"
"7216501","HR632080","11/08/2009 12:27:00 AM","007XX W 31ST ST","2022","NARCOTICS","POSS: COCAINE","PARKING LOT/GARAGE(NON.RESID.)","true","false","0924","11","18","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7203483","HR617080","10/30/2009 05:20:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0924","11","06","1171697","1884328","2009","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7194274","HR606943","10/25/2009 09:35:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","PARKING LOT/GARAGE(NON.RESID.)","true","false","0924","11","26","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7190641","HR602254","10/22/2009 03:42:00 PM","007XX W 31ST ST","4650","OTHER OFFENSE","SEX OFFENDER: FAIL TO REGISTER","ALLEY","true","false","0923","11","26","1171653","1884327","2009","2018 Feb 10 03:50:01 PM","41,838053213","-87,645619899","POINT (-87.645619899 41.838053213)"
"7199352","HR612636","10/18/2009 12:00:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0923","11","06","1171673","1884328","2009","2018 Feb 28 03:56:25 PM","41,838055518","-87,645546481","POINT (-87.645546481 41.838055518)"
"7180767","HR591218","10/16/2009 02:45:00 PM","007XX W 31ST ST","0520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","DRUG STORE","false","false","0924","11","04A","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7172301","HR582879","10/11/2009 06:30:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","PARKING LOT/GARAGE(NON.RESID.)","true","false","0924","11","26","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7167746","HR577294","10/08/2009 11:30:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","SMALL RETAIL STORE","true","false","0924","11","26","1171697","1884328","2009","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7162848","HR572745","10/05/2009 05:30:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0923","11","08A","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7143612","HR552966","09/23/2009 09:25:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","SMALL RETAIL STORE","true","false","0924","11","26","1171697","1884328","2009","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7141464","HR550994","09/22/2009 07:56:00 PM","007XX W 31ST ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false","0924","11","18","1171697","1884328","2009","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7138732","HR547069","09/20/2009 01:40:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2009","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7136757","HR544544","09/18/2009 11:05:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0924","11","06","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7123738","HR531337","09/11/2009 01:55:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7119154","HR528427","09/09/2009 08:25:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","true","false","0924","11","08B","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7114203","HR523240","09/06/2009 07:15:00 PM","007XX W 31ST ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false","0923","11","18","1172053","1884337","2009","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"7110272","HR518688","09/03/2009 09:30:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","SMALL RETAIL STORE","false","false","0924","11","08A","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7101234","HR510144","08/29/2009 07:10:00 PM","007XX W 31ST ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false","0924","11","18","1171993","1884335","2009","2018 Feb 28 03:56:25 PM","41,838067689","-87,644372052","POINT (-87.644372052 41.838067689)"
"7100352","HR508891","08/29/2009 12:01:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","0924","11","06",,,"2009","2015 Aug 17 03:03:40 PM",,,
"7090906","HR500065","08/24/2009 12:10:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2009","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7084858","HR493194","08/19/2009 09:15:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0924","11","26","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7051523","HR457396","07/30/2009 08:10:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7082885","HR491372","07/16/2009 03:00:00 PM","007XX W 31ST ST","0917","MOTOR VEHICLE THEFT","CYCLE, SCOOTER, BIKE W-VIN","STREET","false","false","0924","11","07","1172053","1884337","2009","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"7005377","HR412618","07/05/2009 04:30:00 PM","007XX W 31ST ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","DRUG STORE","true","false","0924","11","18","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"6988615","HR392794","06/24/2009 03:20:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0924","11","06","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"6957298","HR362864","06/07/2009 04:02:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","DRUG STORE","true","false","0924","11","08B","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"6954311","HR359181","06/05/2009 11:35:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","06","1171687","1884328","2009","2018 Feb 10 03:50:01 PM","41,83805521","-87,645495109","POINT (-87.645495109 41.83805521)"
"6935597","HR332962","05/19/2009 09:15:00 PM","007XX W 31ST ST","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","0924","11","08A","1172053","1884337","2009","2025 Sep 23 03:41:47 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"6889801","HR295528","04/30/2009 12:50:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0924","11","26","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"6879770","HR284754","04/24/2009 10:16:00 AM","007XX W 31ST ST","2820","OTHER OFFENSE","TELEPHONE THREAT","COMMERCIAL / BUSINESS OFFICE","false","false","0923","11","08A","1171970","1884335","2009","2025 Sep 23 03:41:47 PM","41,838068195","-87,644456449","POINT (-87.644456449 41.838068195)"
"6873248","HR279376","04/21/2009 11:30:00 AM","007XX W 31ST ST","0460","BATTERY","SIMPLE","DRUG STORE","false","false","0924","11","08B","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"6856883","HR263377","04/11/2009 06:22:00 PM","007XX W 31ST ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","RESTAURANT","false","false","0923","11","11","1172053","1884337","2009","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"6826280","HR233901","03/25/2009 03:11:00 AM","007XX W 31ST ST","0312","ROBBERY","ARMED:KNIFE/CUTTING INSTRUMENT","DRUG STORE","true","true","0924","11","03","1171697","1884328","2009","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"6808149","HR218405","03/13/2009 12:00:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","0924","11","06","1171678","1884328","2009","2018 Feb 28 03:56:25 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"6796767","HR208880","03/10/2009 09:15:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"6760381","HR177538","02/19/2009 05:20:00 AM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","STREET","false","false","0924","11","08A","1172053","1884337","2009","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"6747215","HR164281","02/10/2009 09:36:20 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0924","11","06","1171697","1884328","2009","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"6745293","HR156953","02/06/2009 02:48:07 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0924","11","26","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"6741021","HR156527","02/06/2009 04:30:00 AM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","0923","11","06","1172053","1884337","2009","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"6738894","HR153964","02/04/2009 06:20:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2009","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
